,0
0,0.2670607120736578
1,0.18245630502044263
2,0.16317869545811278
3,0.1540209519157346
4,0.14898255978579789
5,0.14486001579077765
6,0.14200015279320072
7,0.13982280839694755
8,0.13776448745365502
9,0.13627340892559894
10,0.13483122650044438
11,0.13333811435077625
12,0.13215758242914755
13,0.1310151048373932
14,0.13012639041565047
15,0.12905016301725908
16,0.12828750832169006
17,0.1273944521283278
18,0.12659472412921424
19,0.1261020521014155
20,0.1253561316853804
21,0.12427538899480593
22,0.12377951390906453
23,0.123120670403954
24,0.12246310984661596
25,0.12164305032096821
26,0.12143529235824274
27,0.12044349411849803
28,0.12006787609317751
29,0.11931773503754291
30,0.11905750135776098
31,0.11839950551886337
32,0.11797941558174407
33,0.11713472300045702
34,0.11699130780039389
35,0.11620478120425103
36,0.11567648259276578
37,0.11529892495445714
38,0.114538199865471
39,0.11419702681802935
40,0.11333207259090936
41,0.11305202888420114
42,0.11223409714706295
43,0.11188281543207018
44,0.11122032263727286
45,0.1109198341798257
46,0.11014101361778193
47,0.10982967801773107
48,0.1092461131448637
49,0.10873187625272175
50,0.10801586880400647
51,0.10757904875522331
52,0.10693120859111978
53,0.10645779279111221
54,0.10581987289042101
55,0.10535648694946295
56,0.10472327699396762
57,0.10410698502669646
58,0.10366806326936681
59,0.10305788408434363
60,0.10266768321523884
61,0.10182579689425432
62,0.10132135118465552
63,0.10062723996646755
64,0.1003732463032781
65,0.09968268237040795
66,0.09880917671156342
67,0.09845746819143873
68,0.09798131874351404
69,0.09731808023411491
70,0.09691862273671137
71,0.09594537392786223
72,0.09528320440971223
73,0.0947384087883235
74,0.09434945523199559
75,0.0937220773928565
76,0.09304500811452664
77,0.09239779375815936
78,0.09173756428678424
79,0.09111618735394451
80,0.09088774657362
81,0.08981268242130497
82,0.08935139886888344
83,0.08895469368395141
84,0.08816694379157668
85,0.08758140076904387
86,0.08700363937088301
87,0.08600402424693764
88,0.08569358717166561
89,0.08494101232027651
90,0.08438289326994462
91,0.08349809318745727
92,0.08339728378668064
93,0.08227090310396218
94,0.08185860464227752
95,0.08135014662502976
96,0.0809001608580984
97,0.08026424103382063
98,0.079572848075844
99,0.07896307739191033
