,0
0,0.24633030140442122
1,0.24284191772992153
2,0.2402336445442579
3,0.23810612663738004
4,0.2361683069991634
5,0.2342996758548378
6,0.2329813663152274
7,0.23150154230424
8,0.23026715556538296
9,0.2292551431501657
10,0.2281747707292127
11,0.22720492253540728
12,0.22611464460417366
13,0.22544467149172717
14,0.22476631956708934
15,0.22368892936480594
16,0.22319816380469668
17,0.2222093586618395
18,0.2217803014939665
19,0.2211158230601921
20,0.22052943712372128
21,0.21985079431880705
22,0.21905971559609103
23,0.21861696305984687
24,0.21797664982101556
25,0.21738255197402767
26,0.2170175651115458
27,0.21644667219304684
28,0.2160607917051919
29,0.21542062117881866
30,0.21482969388641152
31,0.21430090213918893
32,0.21380796634185234
33,0.21356703545509995
34,0.21299006570477771
35,0.21261611354079155
36,0.21203909367264326
37,0.2117653112511348
38,0.21134152869586628
39,0.21089677967942702
40,0.21035488365299346
41,0.20994027741795396
42,0.2095135716392541
43,0.20914409845493181
44,0.2086829084007936
45,0.20840889933865886
46,0.20782583140384667
47,0.20760315978944277
48,0.20712044434288662
49,0.20647048102299903
50,0.20638108923826168
51,0.20585538546517754
52,0.20537270157298748
53,0.2048842156971715
54,0.20461814753005134
55,0.20453776866256182
56,0.20385636681653457
57,0.20342685699439453
58,0.2031203372549739
59,0.202865107247926
60,0.20259513036500643
61,0.2019716855160514
62,0.2016575175959718
63,0.2012272979910337
64,0.20089919412764234
65,0.20054744902413707
66,0.19995369645867628
67,0.19997194095291682
68,0.19938388187328382
69,0.1988879743050835
70,0.1987089871528155
71,0.19826703128667503
72,0.19803579049672004
73,0.19763216318293814
74,0.1969913496330785
75,0.1968930321348215
76,0.19631401689981692
77,0.19597221302132975
78,0.1956385766667641
79,0.19528166922794474
80,0.1950103839843985
81,0.1942547685018075
82,0.19408118202139718
83,0.19363763386979144
84,0.1934087285365451
85,0.19292254438913106
86,0.19261662081921144
87,0.19228578125380458
88,0.19168130611042034
89,0.19152298965793493
90,0.19082389964135762
91,0.19066498458760486
92,0.1902274859089857
93,0.18993370308212254
94,0.1893529000534957
95,0.18907051868927183
96,0.18882796627726087
97,0.18837055793040108
98,0.18797586364301697
99,0.1876365754356358
