,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
23,89.95204499234227,77.9783574782194,79.3492179065505,79.50237264304903,95.52587310753471,92.69125511561927,73.02468050917673,79.87396118406187,87.13249140073816,93.77338120464988,91.39069522207437,81.35529388134275,85.36995656431243,92.21421577242712,93.71312360340455,94.40357528434056,94.21527028044892,95.06640889803911,90.87348414471867,85.17160862687992,96.85405106831706,88.20959602299831,93.80853147204299,83.6626578623616,93.21348765974541,70.92068593236084,91.36307715483693,70.77506339601797,89.84408345677772,91.32290542067338,94.62451982224007,89.4950915162319,77.31552386452083,80.41627959526978,80.70752466795551,92.29706997413945,92.58329358005473,83.46933139169951,90.99902081397977,84.37821687714981
24,90.01732406035804,78.00095407868639,79.42956137487761,79.50488337643425,95.47816917321549,92.84189911873258,73.13766351151172,79.90157925129931,87.34088227171156,93.85121393959176,91.37563082176304,81.45321248336639,85.43774636571342,92.17404403826357,93.69052700293756,94.5466870872982,94.23786688091592,95.06891963142434,90.88352707825956,85.23688769489569,96.88920133571015,88.30500389163674,93.69805920309322,83.72291546360692,93.07790805694343,70.91817519897562,91.17979361771573,70.7901277963293,89.76625072183585,91.36056642145171,94.60694468854352,89.39717291420824,77.38833513269226,80.66484220040674,80.75020713550428,92.32468804137689,92.6033794471365,83.51201385924828,91.02412814783199,84.19995480679907
25,90.0826031283738,78.11142634763614,79.5902483115318,79.57016244445002,95.53089457430515,93.02267192246855,73.19289964598659,79.93170805192197,87.38858620603078,93.83614953928043,91.5086996911798,81.65156042079892,85.48545030003264,92.21672650581235,93.72316653694544,94.88061462753271,94.31821034924302,95.144241632981,90.93625247934922,85.41514976524643,96.95950187049637,88.839790102689,93.83866027266565,83.60240026111627,93.31893846192473,71.00354013407316,91.47103869040147,70.7901277963293,89.79637952245851,91.3706093549926,94.69482035702629,89.70599312059052,77.52893620226469,80.96361947324813,81.0063019407969,92.67870144869316,92.60589018052173,83.51703532601873,91.09693941600341,84.23008360742173
26,90.1403499962339,78.16666248211102,79.6253985789249,79.69820984709634,95.60370584247659,93.17080519219664,73.1577493785935,80.05473398779783,87.66225614501997,93.90645007406664,91.41580255592659,81.80471515729745,85.59843330236762,92.28451630721334,93.78091340480555,95.053855231113,94.33076401616913,95.19445630068543,90.95131687966055,85.34987069723066,96.99214140450425,88.90004770393432,93.89640714052575,83.75555499761481,93.52481859951291,71.02864746792538,91.37312008837782,70.8127243967963,89.86668005724472,91.43839915639359,94.72494915764895,89.50262371638756,77.70970900600065,81.25737527931909,81.15945667729544,92.79168445102815,92.63350824775917,83.49192799216651,91.1998794847975,84.66192974967989
27,90.18554319716789,78.17670541565191,79.55760877752391,79.65050591277712,95.52336237414949,93.14067639157398,73.20796404629792,79.96685831931507,87.64217027793819,93.96168620854151,91.48359235732758,81.94531622686986,85.60847623590851,92.23932310627934,93.68299480278189,95.21705290115243,94.37595721710312,95.16181676667755,91.00153154736499,85.4352356323282,97.03733460543825,89.35700118004469,93.79346707173165,83.40656305706896,93.27374526099074,70.9960079339175,91.51372115795024,70.86796053127118,89.77378292199151,91.4057596223857,94.70988475733762,89.77629365537673,77.82269200833564,81.36031534811319,81.18456401114766,92.90968892013358,92.54061111250596,83.49443872555173,91.16723995078962,84.2727660749705
28,90.220693464561,78.23445228351201,79.77102111526777,79.68565618017023,95.56855557508348,93.33149212885084,73.10000251073339,80.06728765472394,87.6898742122574,94.01190087624595,91.48359235732758,82.07336362951618,85.62856210299029,92.2794948404429,93.72316653694544,95.52587310753471,94.39855381757012,95.20449923422632,91.00906374752066,85.51808983404052,97.10512440683924,89.27414697833237,93.8210851389691,83.68776519621382,93.3390243290065,71.39270380878254,91.41580255592659,70.86042833111551,89.8290190564664,91.41831328931181,94.74001355796028,89.81144392276984,78.01099701222728,81.61892088679103,81.35278314795752,93.07790805694343,92.64355118130005,83.44924552461774,91.25762635265761,84.34055587637148
29,90.20562906424966,78.24198448366768,80.03715885410128,79.74089231464511,95.66898491049236,93.43443219764494,73.18787817921616,80.16269552336237,87.89575434984559,94.08220141103216,91.64679002736699,82.24660423309649,85.64362650330162,92.38494564262221,93.8436817394361,95.61123804263225,94.52157975344598,95.33505737025786,91.00153154736499,85.57583670190063,97.1352532074619,89.4950915162319,93.89138567375531,83.79321599839314,93.43694293103016,71.29227447337367,91.47606015717191,70.82025659695196,89.99974892666148,91.42584548946748,94.80529262597605,89.93446985864571,78.13151221471792,81.79718295714179,81.4783198172186,93.3038740616134,92.69878731577494,83.49694945893695,91.36307715483693,84.98832508975872
30,90.28095106580632,78.27462401767556,79.87898265083231,79.7634889151121,95.66898491049236,93.42438926410405,73.10753471088906,80.14763112305104,87.96103341786136,94.06713701072083,91.56644655903989,82.2240076326295,85.66622310376862,92.35732757538477,93.80853147204299,95.93763338271108,94.53413342037209,95.32250370333175,91.06429988199552,85.75912023902181,97.17542494162545,89.59803158502599,93.88887494037009,83.53963192648573,93.39677119686661,71.36759647493032,91.57146802581033,70.87800346481207,90.0022596600467,91.44342062316403,94.76009942504206,89.99472745989104,78.34994601923222,81.98799869441864,81.6390067538728,93.47962539857892,92.67367998192272,83.50950312586306,91.36307715483693,84.65439754952422
31,90.30605839965854,78.27462401767556,80.01205152024906,79.728338647719,95.69409224434457,93.54490446659469,73.23558211353536,80.13507745612493,87.94094755077958,94.09977654472871,91.59406462627733,82.3746516357428,85.65115870345728,92.38494564262221,93.87632127344398,96.18368525446283,94.58685882146175,95.35514323733963,91.07434281553641,85.67877677069472,97.22061814255945,89.71854678751663,93.9139822742223,83.52958899294484,93.51477566597202,71.35755354138944,91.47606015717191,70.92068593236084,89.95455572572749,91.46852795701625,94.80780335936127,89.92442692510483,78.33237088553567,82.0181274950413,81.61892088679103,93.67797333601145,92.65610484822616,83.58984659419016,91.38567375530393,84.64686534936855
32,90.34623013382209,78.30726355168345,80.00200858670817,79.8086821160461,95.7191995781968,93.62775866830701,73.11004544427428,80.13256672273971,88.02631248587713,94.12739461196615,91.55389289211378,82.47508097115167,85.8143563734967,92.43516031032665,93.89138567375531,96.31926485726481,94.62451982224007,95.34761103718397,91.14715408370785,85.69384117100606,97.23066107610033,89.74867558813929,93.90645007406664,83.65763639559115,93.58256546737302,71.4228326094052,91.42082402269703,70.94328253282784,89.93949132541616,91.50367822440936,94.82788922644305,89.91438399156394,78.48803635541942,82.22149689924427,81.8097366240679,93.80602073865776,92.59333651359562,83.46933139169951,91.4735494237867,84.71967661753999
33,90.36882673428909,78.32232795199478,80.02209445378995,79.81119284943132,95.73677471189335,93.63026940169223,73.32345778201812,80.21793165783725,88.13678475482689,94.09977654472871,91.62419342689999,82.51776343870044,85.76665243917748,92.42260664340054,93.89891787391097,96.4222049260589,94.65715935624796,95.38778277134752,91.19234728464184,85.72396997162872,97.2959401441161,89.89680885786738,93.88134274021442,83.56724999372317,93.50724346581636,71.50568681111753,91.5086996911798,70.96336839990961,89.95455572572749,91.4635064902458,94.83542142659871,89.97464159280926,78.59348715759873,82.33196916819404,81.90012302593587,93.96670767531195,92.66865851515227,83.53963192648573,91.46601722363103,84.86529915388284
34,90.45419166938663,78.29973135152778,80.00954078686384,79.82876798312788,95.71166737804113,93.740741670642,73.19038891260136,80.27567852569736,88.20959602299831,94.16505561274448,91.66687589444876,82.79143337768963,85.85201737427502,92.43264957694143,93.84117100605087,96.57284892917221,94.67473448994451,95.3978257048884,91.07183208215119,85.85954957443069,97.25576840995255,90.11022119561123,93.89389640714053,83.83840919932712,93.52732933289813,71.58603027944463,91.61666122674433,70.9960079339175,89.91689472494916,91.44844208993447,94.84797509352482,90.15541439654523,78.7391096939416,82.54538150593788,81.97795576087775,94.12739461196615,92.7640663837907,83.34630545582364,91.54636069195811,84.629290215672
35,90.41904140199352,78.35245675261744,80.06728765472394,79.83378944989832,95.7191995781968,93.71563433678978,73.2632001807728,80.33593612694268,88.25227849054708,94.17007707951493,91.65181149413743,82.77385824399308,85.80682417334103,92.45022471063798,93.85874613974742,96.73604659921163,94.70988475733762,95.41540083858494,91.25009415250194,85.8043134399558,97.40641241306585,90.1177533957669,93.93155740791886,83.57478219387883,93.4193677973336,71.56845514574808,91.4509528233197,70.9734113334505,89.98468452635015,91.5312962916468,94.8454643601396,90.04243139421025,78.80438876195737,82.51274197193,82.04825629566396,94.31067814908735,92.57827211328429,83.48690652539607,91.5438499585729,84.8251274197193
