,0
0,0.2515798426792465
1,0.24642127824964086
2,0.24299146869592295
3,0.24039220282565502
4,0.23814418503514342
5,0.23605441963325746
6,0.23456474488825954
7,0.2329579445845116
8,0.23155021327033176
9,0.23043333536590407
10,0.22927928742605824
11,0.22824785474876788
12,0.22708167552338593
13,0.2263665565509661
14,0.22563585715761722
15,0.22451566562871036
16,0.22399239017065237
17,0.2229622619162851
18,0.2225150081570393
19,0.2218361584410347
20,0.22123352270331667
21,0.2205131963756766
22,0.21974188845855158
23,0.21927149481910257
24,0.21868143709119361
25,0.21809820048554976
26,0.2177045741537824
27,0.2171529306525843
28,0.2167453654886839
29,0.21601932874074659
30,0.21543913289195574
31,0.21488273883845643
32,0.21435609384873136
33,0.21410884884835416
34,0.21349953777130035
35,0.2131414657976512
36,0.2125505658113436
37,0.21228607075682224
38,0.21182729733351222
39,0.21138647448299347
40,0.21086490856255782
41,0.21043218873262498
42,0.2100141346044443
43,0.20963611365583437
44,0.20913807720215452
45,0.20890101858986396
46,0.20832845170784783
47,0.20807549619341853
48,0.20756715133557674
49,0.20693250536637375
50,0.2068743759482759
51,0.20633093631272234
52,0.2058535863975348
53,0.2053746195862343
54,0.20509022549878786
55,0.2050224155820452
56,0.20428894409222065
57,0.20391238810999207
58,0.20359897156470505
59,0.20332741265075674
60,0.2030465203303312
61,0.2024360820094385
62,0.20212896871979294
63,0.2016399163303064
64,0.20135238385791157
65,0.20105973044882786
66,0.20037638663519006
67,0.20032697167164035
68,0.19976636731057387
69,0.19932573389758568
70,0.19912624651528793
71,0.19873311993787948
72,0.19854704640744195
73,0.19804220611168744
74,0.19754069387865872
75,0.19730364178818977
76,0.19678908186872035
77,0.1964372336055836
78,0.19607090130243252
79,0.19575791649236202
80,0.19550756790180446
81,0.19466988211464703
82,0.19453732197649404
83,0.194095688873138
84,0.19386844626454636
85,0.1934459028378088
86,0.19308498996334472
87,0.1927384627156027
88,0.1921749016196063
89,0.1919497795347337
90,0.19134288016051887
91,0.1911055217963994
92,0.19074596114225195
93,0.19037797149363062
94,0.1899694599389936
95,0.18957805952311407
96,0.18931801375726803
97,0.18887471634128455
98,0.18854497812579946
99,0.18814086275943565
