,0
0,0.26544174083189565
1,0.2557767523621838
2,0.2497923473966342
3,0.2455525534023134
4,0.24227688446599951
5,0.23958349614644023
6,0.23767821004411344
7,0.23576672055849726
8,0.23403459497314713
9,0.23273453891652332
10,0.2313807891477434
11,0.23015449883147482
12,0.22885962319313144
13,0.22805073796366782
14,0.22720916271561298
15,0.2259964302938096
16,0.2254135420753222
17,0.22433635846770658
18,0.22375247696347936
19,0.22300848160913223
20,0.2223752077948705
21,0.22161559785181173
22,0.22069660253966367
23,0.22026904328128177
24,0.21958591979153738
25,0.21894655195901677
26,0.2185341724367813
27,0.21794344254520714
28,0.2175787544091105
29,0.21682305543782718
30,0.21621410750259906
31,0.21572478837470957
32,0.21520710202403487
33,0.21490016385672647
34,0.2143474060557182
35,0.21395828520107868
36,0.21337415920764594
37,0.21304131624176426
38,0.2126271107325252
39,0.21210158400375262
40,0.21167064650622214
41,0.2112383274431075
42,0.21082147690451056
43,0.2104441502984471
44,0.20993005736601714
45,0.2096647631627483
46,0.20900554670225294
47,0.20877987240132412
48,0.20835726748898514
49,0.207744116377418
50,0.20758960146722108
51,0.2070692073417563
52,0.20657912088903066
53,0.20610553472120838
54,0.20580793524580682
55,0.20568285148841303
56,0.20491492447659015
57,0.20463843766132583
58,0.20429419788538916
59,0.20407367093657772
60,0.20375011851948827
61,0.20312144853119019
62,0.20284189034225525
63,0.20240553136515047
64,0.20205165030353425
65,0.20176681735550284
66,0.2010787186885602
67,0.2009727554003929
68,0.20040507117711884
69,0.20004326866289973
70,0.19980621000373172
71,0.19938260719408635
72,0.19911159910745055
73,0.1987706312233662
74,0.19814297360577923
75,0.19810907497586014
76,0.19753289559062803
77,0.19714374159364967
78,0.19669010155298464
79,0.19642076974443878
80,0.19628698859587926
81,0.1954867172220116
82,0.19514444084838764
83,0.19476605642395042
84,0.19459588792888471
85,0.19421571517173483
86,0.19372703304358274
87,0.1933691575097794
88,0.19296602914758054
89,0.19271724011618652
90,0.1921524397568866
91,0.19192483218996909
92,0.19150298955728348
93,0.19111387639054153
94,0.19057942503814945
95,0.19026802332556908
96,0.1900976104584914
97,0.18955664667753175
98,0.18922249771247357
99,0.1887970644800484
100,0.18845556484190348
101,0.18816597503655735
102,0.18753047750378704
103,0.18720024835861812
104,0.18680964070443698
105,0.18645261769518812
106,0.18611631192914435
107,0.18581762474515146
108,0.18531061312226954
109,0.18508272944732393
110,0.1847437901837686
111,0.18437933377449878
112,0.18388598273107962
113,0.18351747989185765
114,0.18303563625405633
115,0.18274423140758517
116,0.18235761746383303
117,0.18195436703868142
118,0.1815420691651994
119,0.18131781897697682
120,0.1806724824354117
121,0.18052027992995012
122,0.18020545967535573
123,0.17975889800268038
124,0.17965810964813486
125,0.17906800549985666
126,0.17880895331273433
127,0.17819255514848997
128,0.17789202970146806
129,0.17765683458398002
130,0.17704571441337438
131,0.17696400453174296
132,0.17642161505010434
133,0.17615549191920438
134,0.17583014683910023
135,0.1753626910957163
136,0.17484296540130184
137,0.17479770750428483
138,0.17419579983156028
139,0.17406957956031696
140,0.1735322365037016
141,0.1732127508555066
142,0.17277147654609515
143,0.17267461068931172
144,0.17218670300550457
145,0.17209127763336773
146,0.17162864345572287
147,0.17122048173558277
148,0.17060314429425086
149,0.1705408468285837
